time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/policy_loss,train/entropy_loss,train/loss,train/clip_fraction,train/value_loss,train/explained_variance,train/clip_range,train/n_updates,eval/mean_fox_agent,eval/loss_rate,eval/draw_rate,eval/mean_zones_completed,eval/win_rate,eval/mean_score_opponent,eval/mean_score_agent,eval/mean_min_zone_agent
250,6053888,14053,145,0.0003,0.016030952,-0.00406191598503264,-0.00406191598503264,-0.25924275787892165,-0.024244843050837517,0.08130787037037036,0.011486346453980164,0.9712193012237549,0.2,2662,,,,,,,,
,,,,0.0003,0.0188736,-0.007803548286285471,,-0.2598303786095451,-0.03798925504088402,0.09347426470588235,0.010886416381553693,0.9707150459289551,0.2,2665,2.65,0.18,0.015,0.01,0.805,177.155,213.13,14.315
251,6062080,14190,144,,,,,,,,,,,,,,,,,,,
252,6070272,14232,145,0.0003,0.024875443,-0.007864281585122026,-0.007864281585122026,-0.2638064638870518,-0.019613396376371384,0.09081554878048781,0.009797725397184855,0.968896210193634,0.2,2669,,,,,,,,
253,6078464,14272,145,0.0003,0.023835897,-0.002997792112339932,-0.002997792112339932,-0.2583865865056676,-0.037326306104660034,0.0899906015037594,0.01290524111976637,0.9654628038406372,0.2,2672,,,,,,,,
254,6086656,14313,145,0.0003,0.020176232,-0.0019099642309026981,-0.0019099642309026981,-0.26807505070069515,-0.010858471505343914,0.08106364678899082,0.01303788191220219,0.9650358557701111,0.2,2674,,,,,,,,
255,6094848,14353,145,0.0003,0.015286731,-0.004577067141265919,-0.004577067141265919,-0.2688443100700776,-0.01537357922643423,0.0796875,0.014062170754186809,0.9643684029579163,0.2,2676,,,,,,,,
256,6103040,14392,145,0.0003,0.036989633,-0.0033189490186766937,-0.0033189490186766937,-0.2711125956131862,-0.03383081033825874,0.08858173076923077,0.015738517952223238,0.9578583836555481,0.2,2679,,,,,,,,
,,,,0.0003,0.016291803,-0.003686150992471798,,-0.26158033136059256,-0.020697616040706635,0.08287377450980392,0.011207451108003072,0.9710311889648438,0.2,2681,2.69,0.175,0.0,0.0,0.825,177.78,214.69,14.86
257,6111232,14531,144,,,,,,,,,,,,,,,,,,,
258,6119424,14570,145,0.0003,0.018286154,-0.0019491242991944591,-0.0019491242991944591,-0.2667718832636928,-0.02435915917158127,0.0831043956043956,0.014759232812039145,0.9632266163825989,0.2,2683,,,,,,,,
259,6127616,14608,145,0.0003,0.02327167,0.0016581320536455937,0.0016581320536455937,-0.2470812012042318,-0.008831214159727097,0.07421875,0.013023755107341068,0.966964602470398,0.2,2685,,,,,,,,
260,6135808,14649,145,0.0003,0.016696015,-0.009471994505136036,-0.009471994505136036,-0.23908552074549244,-0.039382610470056534,0.08743106617647059,0.011135292755366833,0.9672980308532715,0.2,2689,,,,,,,,
261,6144000,14690,145,0.0003,0.02040927,-0.01319440619894874,-0.01319440619894874,-0.2564789900195457,-0.031824421137571335,0.09998764822134387,0.008497246426968235,0.9715030789375305,0.2,2693,,,,,,,,
262,6152192,14731,145,0.0003,0.018961193,-0.00722882607518587,-0.00722882607518587,-0.2563441095137319,-0.02128859981894493,0.08879905523255814,0.011994614994131722,0.9661194682121277,0.2,2696,,,,,,,,
,,,,0.0003,0.017243963,-0.0021650833122503874,,-0.2586970789214739,-0.03641286492347717,0.08420973557692307,0.014055241082902424,0.9610223770141602,0.2,2698,2.845,0.15,0.01,0.0,0.84,177.835,216.28,14.845
263,6160384,14870,144,,,,,,,,,,,,,,,,,,,
264,6168576,14909,145,0.0003,0.019751303,-0.0012729425026580346,-0.0012729425026580346,-0.2500939861286518,-0.01869918406009674,0.07349200581395349,0.011184848103195776,0.9722098708152771,0.2,2700,,,,,,,,
265,6176768,14948,145,0.0003,0.014426734,-0.0015923816867467792,-0.0015923816867467792,-0.24973507697629457,0.008508231490850449,0.07797029702970297,0.011080171562509962,0.9719910025596619,0.2,2702,,,,,,,,
266,6184960,14988,145,0.0003,0.01744569,-0.00667785117815284,-0.00667785117815284,-0.24936255624022666,-0.04679599776864052,0.08801424050632911,0.011205331484280243,0.9667957425117493,0.2,2705,,,,,,,,
267,6193152,15028,145,0.0003,0.0190627,-0.006748061257172121,-0.006748061257172121,-0.24671209317772355,-0.0164799727499485,0.07528895547945205,0.010386642346107592,0.9724854230880737,0.2,2708,,,,,,,,
268,6201344,15066,145,0.0003,0.013591204,-0.0024942174441767513,-0.0024942174441767513,-0.25289500697895334,0.0013330928049981594,0.07356770833333333,0.013766486167528288,0.9675564765930176,0.2,2710,,,,,,,,
,,,,0.0003,0.019120798,-0.011824407709130631,,-0.25127829926392053,-0.040162499994039536,0.09333700440528635,0.007139209316354163,0.9755093455314636,0.2,2714,2.795,0.16,0.0,0.015,0.84,175.87,216.48,14.99
269,6209536,15205,144,,,,,,,,,,,,,,,,,,,
270,6217728,15246,145,0.0003,0.032031916,-0.012938757089432328,-0.012938757089432328,-0.2562529444694519,-0.04120657220482826,0.09816706730769231,0.009644933473856117,0.9642722010612488,0.2,2719,,,,,,,,
271,6225920,15287,145,0.0003,0.018650612,-0.010836589038027105,-0.010836589038027105,-0.25746661479826327,-0.034748584032058716,0.09479890046296297,0.009508133998477004,0.9684244394302368,0.2,2723,,,,,,,,
272,6234112,15327,145,0.0003,0.018582668,-0.007074614916928112,-0.007074614916928112,-0.25821418324485423,-0.024230996146798134,0.09306640625,0.010525527951540426,0.9697647094726562,0.2,2726,,,,,,,,
273,6242304,15368,145,0.0003,0.022488907,-0.013947127838036977,-0.013947127838036977,-0.25674847387434807,-0.041625868529081345,0.09688074448529412,0.009521857484394465,0.9665750861167908,0.2,2731,,,,,,,,
274,6250496,15407,145,0.0003,0.02116351,0.0036317872373052896,0.0036317872373052896,-0.25486953881306523,-0.00635115522891283,0.07502003205128205,0.0143329125100699,0.9655146598815918,0.2,2733,,,,,,,,
,,,,0.0003,0.01655277,-0.001255576383670444,,-0.2543373412483341,-0.009983619675040245,0.07700892857142858,0.012992367695935153,0.9677565097808838,0.2,2735,2.815,0.13,0.0,0.005,0.87,174.78,218.21,14.65
275,6258688,15545,144,,,,,,,,,,,,,,,,,,,
276,6266880,15586,145,0.0003,0.017778,-0.009660722772506151,-0.009660722772506151,-0.23858585789728393,-0.01010941807180643,0.09057266746411484,0.01082817329601808,0.9638583064079285,0.2,2739,,,,,,,,
277,6275072,15624,145,0.0003,0.020733073,0.003945498058283833,0.003945498058283833,-0.2485665242436906,-0.02375982329249382,0.06525088028169014,0.014273563596669217,0.964921772480011,0.2,2741,,,,,,,,
278,6283264,15665,145,0.0003,0.020509997,-0.01087375684033355,-0.01087375684033355,-0.24136671672264734,-0.017947450280189514,0.08763744212962964,0.009336826489608804,0.9678092002868652,0.2,2745,,,,,,,,
279,6291456,15704,145,0.0003,0.015769258,-0.0023483013055313412,-0.0023483013055313412,-0.24308572180360277,-0.023105353116989136,0.07272196261682243,0.010582065327249677,0.9721089005470276,0.2,2747,,,,,,,,
280,6299648,15743,145,0.0003,0.02172998,0.0035057393639969328,0.0035057393639969328,-0.24635265291564995,-0.0029157274402678013,0.07454427083333333,0.012545912578288052,0.9697292447090149,0.2,2749,,,,,,,,
,,,,0.0003,0.027048562,-0.009258959715596723,,-0.25104732241253463,-0.03341294080018997,0.09191645408163265,0.011207798453123897,0.9679800868034363,0.2,2753,2.835,0.11,0.01,0.0,0.88,177.115,219.39,14.97
281,6307840,15883,144,,,,,,,,,,,,,,,,,,,
282,6316032,15922,145,0.0003,0.032666374,0.004709009025523912,0.004709009025523912,-0.23994214654858434,-0.002024102956056595,0.06226679104477612,0.01175069205685338,0.9743661880493164,0.2,2755,,,,,,,,
283,6324224,15965,145,0.0003,0.02113569,-0.021004698314704,-0.021004698314704,-0.2425047993659973,-0.03625103831291199,0.113984375,0.00782815362419933,0.9719597101211548,0.2,2763,,,,,,,,
284,6332416,16004,145,0.0003,0.020024447,0.003513011318217549,0.003513011318217549,-0.24493658459848827,-0.005841291509568691,0.0703125,0.012919227650854737,0.9693039059638977,0.2,2765,,,,,,,,
285,6340608,16043,145,0.0003,0.015763324,-0.0010221499095181214,-0.0010221499095181214,-0.2460899279289639,-0.0112029779702425,0.07264819587628867,0.012800246947588995,0.9684002995491028,0.2,2767,,,,,,,,
286,6348800,16083,145,0.0003,0.016977565,-0.001155988885722029,-0.001155988885722029,-0.2440160136977467,-0.01394914835691452,0.08299885321100918,0.012200363813429524,0.9664384126663208,0.2,2769,,,,,,,,
,,,,0.0003,0.016331576,0.0025549519444919293,,-0.23169076922867032,-0.01729470305144787,0.08836805555555556,0.01402808375035723,0.9675293564796448,0.2,2771,2.835,0.17,0.005,0.0,0.825,179.69,216.04,14.97
287,6356992,16222,144,,,,,,,,,,,,,,,,,,,
288,6365184,16262,145,0.0003,0.0174677,-0.00579074238793868,-0.00579074238793868,-0.23740141734932407,-0.031638480722904205,0.08726325757575758,0.009994029027946067,0.9723839163780212,0.2,2774,,,,,,,,
289,6373376,16301,145,0.0003,0.015709367,0.0006019238573618424,0.0006019238573618424,-0.245594635223731,-0.011656157672405243,0.06450320512820513,0.01649508001999213,0.9640194177627563,0.2,2776,,,,,,,,
290,6381568,16342,145,0.0003,0.016351443,-0.0026294280651200097,-0.0026294280651200097,-0.24418279132805765,0.0020037221256643534,0.08245849609375,0.013796490602544509,0.9662062525749207,0.2,2778,,,,,,,,
291,6389760,16382,145,0.0003,0.017484948,-0.007717273824715189,-0.007717273824715189,-0.23277805941445487,-0.020142043009400368,0.08263392857142857,0.00945180243147271,0.9725669622421265,0.2,2781,,,,,,,,
292,6397952,16422,145,0.0003,0.017503941,-0.00914468725541349,-0.00914468725541349,-0.24180423626874356,-0.042498886585235596,0.0909657579787234,0.010169231919868987,0.9682030081748962,0.2,2784,,,,,,,,
,,,,0.0003,0.024411678,-0.003987524918759138,,-0.24028789841880402,-0.016508642584085464,0.08696831597222222,0.011417462034539009,0.9674190282821655,0.2,2787,2.765,0.11,0.005,0.005,0.885,176.45,219.735,15.3
293,6406144,16561,144,,,,,,,,,,,,,,,,,,,
294,6414336,16601,145,0.0003,0.017148195,-0.007210590888813041,-0.007210590888813041,-0.2432446758341945,-0.024874189868569374,0.0896139705882353,0.012392035600260582,0.9666035771369934,0.2,2790,,,,,,,,
295,6422528,16642,145,0.0003,0.021151176,-0.014665558539105185,-0.014665558539105185,-0.23833791495172263,-0.0240316204726696,0.09564393939393939,0.00762486947944971,0.9723071455955505,0.2,2795,,,,,,,,
296,6430720,16681,145,0.0003,0.0166924,0.0021375553476829807,0.0021375553476829807,-0.24350893168480364,-0.014539948664605618,0.07203733766233766,0.013385422945070963,0.9704333543777466,0.2,2797,,,,,,,,
297,6438912,16722,145,0.0003,0.022402547,-0.010731724493453288,-0.010731724493453288,-0.24626802796213498,-0.04245951026678085,0.09328817733990148,0.009008150183013068,0.9740378260612488,0.2,2801,,,,,,,,
298,6447104,16764,145,0.0003,0.022031624,-0.013775949277963736,-0.013775949277963736,-0.25616394668713677,-0.04318586736917496,0.10518292682926829,0.010488307364739297,0.9645273089408875,0.2,2806,,,,,,,,
299,6455296,16801,145,0.0003,0.03289093,0.0032643205937998953,0.0032643205937998953,-0.24761530756950378,-0.002305761445313692,0.06786380597014925,0.016241018896672264,0.9617360234260559,0.2,2808,,,,,,,,
,,,,0.0003,0.020747997,-0.007156572894864651,,-0.24894895569183106,-0.029875829815864563,0.08280341569767442,0.010107103986990487,0.9717008471488953,0.2,2811,2.795,0.13,0.0,0.0,0.87,176.34,217.085,15.04
300,6463488,16940,145,,,,,,,,,,,,,,,,,,,
301,6471680,16979,145,0.0003,0.026402619,-0.003696176988975794,-0.003696176988975794,-0.2515313909812407,-0.029956722632050514,0.07889441287878787,0.010600425228899852,0.9693518280982971,0.2,2814,,,,,,,,
302,6479872,17018,145,0.0003,0.016711602,-0.001454479261351529,-0.001454479261351529,-0.25506371516053394,-0.028036413714289665,0.0756888440860215,0.010926112222174803,0.9733005166053772,0.2,2816,,,,,,,,
303,6488064,17058,145,0.0003,0.018032946,-0.007086364163842518,-0.007086364163842518,-0.25422952342778443,-0.02799151837825775,0.093115234375,0.010660694583202712,0.9694980382919312,0.2,2819,,,,,,,,
304,6496256,17098,145,0.0003,0.022345241,-0.010684576139628003,-0.010684576139628003,-0.25687479952426806,-0.012245630845427513,0.09018264840182648,0.008227988264255533,0.9715725183486938,0.2,2823,,,,,,,,
305,6504448,17137,145,0.0003,0.02718417,0.002261597358429914,0.002261597358429914,-0.2713950239121914,-0.017147723585367203,0.07123161764705882,0.014933185802553506,0.9691479206085205,0.2,2825,,,,,,,,
,,,,0.0003,0.00940323,0.003883383878682916,,-0.2607210439604682,0.007407384924590588,0.06271114864864864,0.012887952773756272,0.9766488671302795,0.2,2826,2.705,0.155,0.0,0.005,0.845,176.1,215.3,15.005
306,6512640,17275,145,,,,,,,,,,,,,,,,,,,
307,6520832,17314,145,0.0003,0.016173778,-0.0021121324234021207,-0.0021121324234021207,-0.26411041667064034,-0.01663663610816002,0.09134114583333333,0.010050082971186687,0.9766800999641418,0.2,2828,,,,,,,,
308,6529024,17354,145,0.0003,0.016882015,-0.008719833220443663,-0.008719833220443663,-0.25543488220795574,-0.021179795265197754,0.08755237430167598,0.010590585294653084,0.9703798294067383,0.2,2831,,,,,,,,
309,6537216,17393,145,0.0003,0.019193396,0.001980067533440888,0.001980067533440888,-0.25543362093823296,-0.01986691728234291,0.06752232142857142,0.013155645630987627,0.9736287593841553,0.2,2833,,,,,,,,
310,6545408,17432,145,0.0003,0.029028706,-0.003907461496643149,-0.003907461496643149,-0.2536472742374127,-0.027012929320335388,0.0811298076923077,0.011379012780693861,0.9685648083686829,0.2,2836,,,,,,,,
311,6553600,17472,145,0.0003,0.01810738,-0.008282982489402742,-0.008282982489402742,-0.258139097302623,-0.028258970007300377,0.08945081360946745,0.009023731249279876,0.9749508500099182,0.2,2839,,,,,,,,
,,,,0.0003,0.021921666,-0.011546673175230946,,-0.24928241002818813,-0.034976325929164886,0.09578804347826086,0.009111922375007492,0.9692897200584412,0.2,2843,2.805,0.135,0.0,0.005,0.865,178.55,216.57,14.99
312,6561792,17613,145,,,,,,,,,,,,,,,,,,,
313,6569984,17653,145,0.0003,0.018503664,-0.00651296220360253,-0.00651296220360253,-0.251176446487632,-0.03159358724951744,0.08564082278481013,0.01061246101744473,0.9690762162208557,0.2,2846,,,,,,,,
314,6578176,17692,145,0.0003,0.01729938,-0.00033645205354938904,-0.00033645205354938904,-0.25445141775740515,-0.008098524063825607,0.07465277777777778,0.01106283041752047,0.9688128232955933,0.2,2848,,,,,,,,
315,6586368,17731,145,0.0003,0.034144677,0.0025340153370052576,0.0025340153370052576,-0.25350361227086093,-0.014658397063612938,0.06013257575757576,0.013570286079563877,0.9686062335968018,0.2,2850,,,,,,,,
316,6594560,17771,145,0.0003,0.016765093,-0.012005130051485529,-0.012005130051485529,-0.2510090874774115,-0.04361151531338692,0.09402901785714286,0.00836487252049015,0.9703689813613892,0.2,2854,,,,,,,,
317,6602752,17812,145,0.0003,0.016480364,-0.0032844093591705256,-0.0032844093591705256,-0.2503577242879307,-0.011856324039399624,0.07238051470588236,0.014304008928364982,0.9641450047492981,0.2,2856,,,,,,,,
,,,,0.0003,0.018952621,-0.005831226046286421,,-0.26726616510789686,-0.019901353865861893,0.09321489726027397,0.017013899608808634,0.9557116031646729,0.2,2859,2.69,0.15,0.01,0.005,0.84,173.87,213.58,15.375
318,6610944,17951,145,,,,,,,,,,,,,,,,,,,
319,6619136,17991,145,0.0003,0.01715017,-0.007623160375073922,-0.007623160375073922,-0.2602720551239037,-0.01461116410791874,0.08443322981366459,0.015082438314414543,0.9570272564888,0.2,2862,,,,,,,,
320,6627328,18031,145,0.0003,0.021110475,-0.008812194401576545,-0.008812194401576545,-0.2506179066651176,-0.028578810393810272,0.09438546650717704,0.009880286623594579,0.967731773853302,0.2,2866,,,,,,,,
321,6635520,18073,145,0.0003,0.018841676,-0.014143609378557161,-0.014143609378557161,-0.26403635172349105,-0.03359983116388321,0.10400943396226416,0.011857892852276564,0.9570545554161072,0.2,2871,,,,,,,,
322,6643712,18113,145,0.0003,0.016148597,-0.009894854483718518,-0.009894854483718518,-0.26239737604434293,-0.027128078043460846,0.08736165364583333,0.013862985453063933,0.9626250863075256,0.2,2874,,,,,,,,
323,6651904,18153,145,0.0003,0.008596092,0.004318057311578623,0.004318057311578623,-0.25889586753422217,0.012175138108432293,0.07648689516129033,0.01667165553437606,0.9649189710617065,0.2,2875,,,,,,,,
,,,,0.0003,0.019726766,-0.005598574649167261,,-0.2543706341243502,-0.014391731470823288,0.08430503731343283,0.01177589302715748,0.9696965217590332,0.2,2878,2.68,0.155,0.005,0.005,0.84,177.07,215.315,15.345
324,6660096,18292,145,,,,,,,,,,,,,,,,,,,
325,6668288,18332,145,0.0003,0.018813947,-0.006871535284620411,-0.006871535284620411,-0.255006472738284,-0.029555249959230423,0.0813187893081761,0.009453487512216254,0.9710978865623474,0.2,2881,,,,,,,,
326,6676480,18374,145,0.0003,0.017857432,-0.015531618063706879,-0.015531618063706879,-0.2539197758040172,-0.03999190032482147,0.09833787751677853,0.010760173419546711,0.9629477262496948,0.2,2886,,,,,,,,
327,6684672,18413,145,0.0003,0.020110114,-0.009197558447471764,-0.009197558447471764,-0.2617556599069791,-0.019615791738033295,0.09134977409638555,0.009453335502016616,0.9708792567253113,0.2,2889,,,,,,,,
328,6692864,18454,145,0.0003,0.02461717,-0.007031452693585036,-0.007031452693585036,-0.2590545093019803,-0.046739403158426285,0.08027626811594203,0.013244798997471082,0.967250645160675,0.2,2892,,,,,,,,
329,6701056,18494,145,0.0003,0.023086743,-0.005428046997536549,-0.005428046997536549,-0.2551798139442533,-0.03685285896062851,0.08834941275167785,0.013370184274702865,0.9644026160240173,0.2,2895,,,,,,,,
,,,,0.0003,0.018987218,-0.011682278510216658,,-0.24736207361156876,-0.01991649903357029,0.09448902027027027,0.011811484358281837,0.9656093120574951,0.2,2899,2.745,0.125,0.015,0.01,0.86,178.55,217.485,15.54
330,6709248,18635,145,,,,,,,,,,,,,,,,,,,
331,6717440,18674,145,0.0003,0.02081935,-0.0010820933850482107,-0.0010820933850482107,-0.25399412736296656,-0.0015108094085007906,0.080859375,0.011637457772158086,0.9704746603965759,0.2,2901,,,,,,,,
332,6725632,18715,145,0.0003,0.024946826,-0.006924789290152196,-0.006924789290152196,-0.251593357442241,-0.01750171184539795,0.09292763157894737,0.011609514274536386,0.9655792117118835,0.2,2904,,,,,,,,
333,6733824,18756,145,0.0003,0.028427888,0.002772502936696743,0.002772502936696743,-0.2602859310367528,0.06195366755127907,0.07559742647058823,0.017336969400810844,0.9650202989578247,0.2,2906,,,,,,,,
334,6742016,18795,145,0.0003,0.013536025,-0.004833576947773301,-0.004833576947773301,-0.24123644453334056,-0.02100563794374466,0.07018946850393701,0.01124165185514515,0.969269871711731,0.2,2908,,,,,,,,
335,6750208,18834,145,0.0003,0.008355354,0.0041921712366528195,0.0041921712366528195,-0.24719215123379817,0.010135561227798462,0.059554303278688527,0.01570768631445091,0.9672397375106812,0.2,2909,,,,,,,,
,,,,0.0003,0.017783832,-0.001311911234363645,,-0.24165986464904235,-0.02150198444724083,0.0752393018018018,0.010875410270281471,0.9752498865127563,0.2,2911,2.79,0.115,0.005,0.01,0.88,179.04,219.835,15.335
336,6758400,18973,145,,,,,,,,,,,,,,,,,,,
337,6766592,19012,145,0.0003,0.019131435,-0.0008463187298427025,-0.0008463187298427025,-0.2556524796618356,-0.00446811318397522,0.07621527777777778,0.01736441268585622,0.9646435976028442,0.2,2913,,,,,,,,
338,6774784,19053,145,0.0003,0.016765043,-0.0019258202347708375,-0.0019258202347708375,-0.23564613037987758,-0.012745046988129616,0.06381578947368421,0.014534696049400065,0.9694831967353821,0.2,2915,,,,,,,,
339,6782976,19093,145,0.0003,0.016989358,-0.0011941928598914564,-0.0011941928598914564,-0.24280065282718422,-0.005522215738892555,0.07345360824742268,0.012047885974734714,0.9708236455917358,0.2,2917,,,,,,,,
340,6791168,19133,145,0.0003,0.018586587,0.0009903843684863018,0.0009903843684863018,-0.24631374193135128,-0.010786337777972221,0.07619287634408602,0.013368320956786153,0.9711844325065613,0.2,2919,,,,,,,,
341,6799360,19173,145,0.0003,0.019322906,-0.006349631810037751,-0.006349631810037751,-0.24949816032631755,-0.0208769291639328,0.0841181506849315,0.010600580993325335,0.9743005633354187,0.2,2922,,,,,,,,
,,,,0.0003,0.015919197,0.0003504447558503828,,-0.2503133824578038,-0.009194903075695038,0.06520061728395062,0.013921418600934155,0.9693254232406616,0.2,2924,2.835,0.1,0.01,0.0,0.89,177.375,218.45,15.45
342,6807552,19311,145,,,,,,,,,,,,,,,,,,,
343,6815744,19352,145,0.0003,0.025304679,-0.009535570351650292,-0.009535570351650292,-0.25236721389257727,-0.02962409518659115,0.08570194723618091,0.011580990482327627,0.9653788805007935,0.2,2928,,,,,,,,
344,6823936,19391,145,0.0003,0.022700759,0.0006612972779707475,0.0006612972779707475,-0.24706069921905344,-0.013380719348788261,0.06729403409090909,0.013245181392200968,0.9721828699111938,0.2,2930,,,,,,,,
345,6832128,19432,145,0.0003,0.0138311675,-0.009479176588556779,-0.009479176588556779,-0.2405103084541136,-0.034644149243831635,0.08551747311827956,0.009675480663195573,0.9716368317604065,0.2,2933,,,,,,,,
346,6840320,19472,145,0.0003,0.07442123,-0.005652709423687107,-0.005652709423687107,-0.23650929412638494,-0.016354762017726898,0.07394622093023256,0.01248744479561037,0.9605498313903809,0.2,2936,,,,,,,,
347,6848512,19511,145,0.0003,0.022187885,0.0009973250865323903,0.0009973250865323903,-0.24477578944539372,-0.007336631417274475,0.06742294520547945,0.01374729840110426,0.9672639966011047,0.2,2938,,,,,,,,
,,,,0.0003,0.025162216,-0.009151047533378006,,-0.23325579293072224,-0.03304436802864075,0.08546875,0.007919302510563284,0.9771989583969116,0.2,2942,2.82,0.15,0.015,0.005,0.835,178.215,219.095,15.325
348,6856704,19651,145,,,,,,,,,,,,,,,,,,,
349,6864896,19692,145,0.0003,0.018955057,-0.010453333020795902,-0.010453333020795902,-0.23616377215458317,-0.04196843132376671,0.08917849344978165,0.010253102046856453,0.9733646512031555,0.2,2946,,,,,,,,
350,6873088,19732,145,0.0003,0.014996829,0.0009226611365975682,0.0009226611365975682,-0.23591689540203228,-0.031591083854436874,0.07312863372093023,0.013930882852481202,0.9710199236869812,0.2,2948,,,,,,,,
351,6881280,19770,145,0.0003,0.013946623,-0.001115298829972744,-0.001115298829972744,-0.23823576993667162,-0.02625587210059166,0.0751953125,0.01659210309242973,0.9614513516426086,0.2,2950,,,,,,,,
352,6889472,19811,145,0.0003,0.019566428,-0.009929866266892096,-0.009929866266892096,-0.2273366525435127,-0.03971587121486664,0.0866381726457399,0.010047670330584985,0.9701328873634338,0.2,2954,,,,,,,,
353,6897664,19850,145,0.0003,0.015789574,-0.00792325130932353,-0.00792325130932353,-0.22620410403590993,-0.02000161074101925,0.07927530674846625,0.010783185009656051,0.9772828221321106,0.2,2957,,,,,,,,
354,6905856,19891,145,0.0003,0.025250584,-0.00969899115152657,-0.00969899115152657,-0.2355717223882675,-0.036328695714473724,0.0819140625,0.011638652237597852,0.9668532013893127,0.2,2961,,,,,,,,
,,,,0.0003,0.016979102,-0.005684409824646758,,-0.2282663522338545,-0.018585382029414177,0.07669974662162163,0.01114681177313213,0.973484456539154,0.2,2964,2.79,0.115,0.0,0.01,0.885,177.42,220.53,15.31
355,6914048,20030,145,,,,,,,,,,,,,,,,,,,
356,6922240,20070,145,0.0003,0.01427794,-0.003043246333618299,-0.003043246333618299,-0.23123487015254796,-0.021751977503299713,0.0821533203125,0.011573728330404265,0.9710272550582886,0.2,2966,,,,,,,,
357,6930432,20109,145,0.0003,0.02171333,0.0025467418383287137,0.0025467418383287137,-0.22350663761066836,-0.02188733220100403,0.060501453488372096,0.0103131263506014,0.9759576916694641,0.2,2968,,,,,,,,
358,6938624,20148,145,0.0003,0.018213514,0.001388718876497526,0.001388718876497526,-0.2315951260296922,-0.008601740002632141,0.06455592105263158,0.014954300444132011,0.9695748686790466,0.2,2970,,,,,,,,
359,6946816,20187,145,0.0003,0.020961331,0.0001295047002800164,0.0001295047002800164,-0.23227528252062343,-0.004493343643844128,0.07477678571428571,0.013914563415926836,0.9682457447052002,0.2,2972,,,,,,,,
360,6955008,20227,145,0.0003,0.022806192,-0.004642131033124051,-0.004642131033124051,-0.23238597486330115,-0.028655584901571274,0.09216485507246377,0.012101697448668057,0.9688782691955566,0.2,2975,,,,,,,,
,,,,0.0003,0.014769362,-0.0034304966079071165,,-0.23278806045651435,-0.023852284997701645,0.06765625,0.013113302132114767,0.9710403680801392,0.2,2977,2.85,0.095,0.005,0.0,0.9,176.54,221.825,14.995
361,6963200,20365,145,,,,,,,,,,,,,,,,,,,
362,6971392,20403,145,0.0003,0.0058150385,0.0029411692401423812,0.0029411692401423812,-0.2305151895871238,-0.0074675786308944225,0.05617559523809524,0.012795757502317429,0.9740983843803406,0.2,2978,,,,,,,,
363,6979584,20443,145,0.0003,0.015459564,0.0005087330937385559,0.0005087330937385559,-0.22957531762750524,-0.01615115813910961,0.07072368421052631,0.01147733620907131,0.9717540740966797,0.2,2980,,,,,,,,
364,6987776,20482,145,0.0003,0.01596862,-0.0026389374320726256,-0.0026389374320726256,-0.23337860331555044,-0.010155160911381245,0.07973915289256199,0.014202626256564679,0.9640291929244995,0.2,2982,,,,,,,,
365,6995968,20521,145,0.0003,0.013793277,-0.0008579322846517676,-0.0008579322846517676,-0.22291699761436098,-0.017883483320474625,0.07172619047619047,0.009826563870800394,0.975970983505249,0.2,2984,,,,,,,,
366,7004160,20562,145,0.0003,0.020449223,-0.013220364480607504,-0.013220364480607504,-0.23400640068741455,-0.020843690261244774,0.09511232206405694,0.009940244409908603,0.9668291211128235,0.2,2989,,,,,,,,
,,,,0.0003,0.014405488,0.002951970931866931,,-0.22954736401637396,-0.03069934993982315,0.061957465277777776,0.013811390187280873,0.9705480337142944,0.2,2991,2.78,0.135,0.005,0.0,0.86,178.13,216.625,15.365
367,7012352,20700,145,,,,,,,,,,,,,,,,,,,
368,7020544,20740,145,0.0003,0.017552167,-0.008258491427310416,-0.008258491427310416,-0.22296360819726377,-0.02624684013426304,0.08133445945945945,0.008857955490364819,0.9748361110687256,0.2,2994,,,,,,,,
369,7028736,20780,145,0.0003,0.01918594,-0.009646863074704809,-0.009646863074704809,-0.22656426002885577,-0.037285398691892624,0.09020196506550218,0.008349651285735931,0.9769671559333801,0.2,2998,,,,,,,,
370,7036928,20820,145,0.0003,0.015778698,-0.008978828581691276,-0.008978828581691276,-0.22853108784540102,-0.015013267286121845,0.08094262295081968,0.00866707642002876,0.9713132977485657,0.2,3001,,,,,,,,
371,7045120,20859,145,0.0003,0.016958185,-0.0025867659182998762,-0.0025867659182998762,-0.2354403309604173,-0.027312850579619408,0.07358870967741936,0.013062732674742257,0.970589816570282,0.2,3003,,,,,,,,
372,7053312,20897,145,0.0003,0.015603982,0.0011611700658293732,0.0011611700658293732,-0.2330834420330553,-0.016769826412200928,0.0652296686746988,0.014144074345703226,0.9691770076751709,0.2,3005,,,,,,,,
,,,,0.0003,0.028751448,-0.004219391137958711,,-0.2288045306469648,-0.014811520464718342,0.07717080152671756,0.008198644496671115,0.9778107404708862,0.2,3008,2.785,0.165,0.005,0.0,0.83,177.85,217.465,15.28
373,7061504,21036,145,,,,,,,,,,,,,,,,,,,
374,7069696,21075,145,0.0003,0.016352672,-0.0008838972088271453,-0.0008838972088271453,-0.22412099091359128,-0.012513957917690277,0.0703125,0.011545736497888962,0.976535439491272,0.2,3010,,,,,,,,
